Player ID;Player name;Era;Good;Amount;Message;Date/Time
719915;Loulaki;04 - Early Middle Age;Χαλκός;38;Παραγωγή κτιρίου;χτες στις 9:57 pm
719915;Loulaki;04 - Early Middle Age;Χρυσός;38;Παραγωγή κτιρίου;χτες στις 9:57 pm
719915;Loulaki;04 - Early Middle Age;Γρανίτης;38;Παραγωγή κτιρίου;χτες στις 9:57 pm
719915;Loulaki;04 - Early Middle Age;Μέλι;38;Παραγωγή κτιρίου;χτες στις 9:57 pm
719915;Loulaki;04 - Early Middle Age;Αλάβαστρος;38;Παραγωγή κτιρίου;χτες στις 9:57 pm
719915;Loulaki;04 - Early Middle Age;Χαλκός;16;Παραγωγή κτιρίου;χτες στις 9:57 pm
719915;Loulaki;04 - Early Middle Age;Χρυσός;16;Παραγωγή κτιρίου;χτες στις 9:57 pm
719915;Loulaki;04 - Early Middle Age;Γρανίτης;16;Παραγωγή κτιρίου;χτες στις 9:57 pm
719915;Loulaki;04 - Early Middle Age;Μέλι;16;Παραγωγή κτιρίου;χτες στις 9:57 pm
719915;Loulaki;04 - Early Middle Age;Αλάβαστρος;16;Παραγωγή κτιρίου;χτες στις 9:57 pm
719915;Loulaki;04 - Early Middle Age;Χαλκός;81;Παραγωγή κτιρίου;χτες στις 9:57 pm
719915;Loulaki;04 - Early Middle Age;Χρυσός;81;Παραγωγή κτιρίου;χτες στις 9:57 pm
719915;Loulaki;04 - Early Middle Age;Γρανίτης;81;Παραγωγή κτιρίου;χτες στις 9:57 pm
719915;Loulaki;04 - Early Middle Age;Μέλι;81;Παραγωγή κτιρίου;χτες στις 9:57 pm
719915;Loulaki;04 - Early Middle Age;Αλάβαστρος;81;Παραγωγή κτιρίου;χτες στις 9:57 pm
704614;Aguilar de Nerja;18 - Space Age Mars;Καλλιέργειες Βιοτεχνολογίας;11;Παραγωγή κτιρίου;χτες στις 9:53 pm
704614;Aguilar de Nerja;18 - Space Age Mars;Αντιδραστήρες Σύντηξης;11;Παραγωγή κτιρίου;χτες στις 9:53 pm
704614;Aguilar de Nerja;18 - Space Age Mars;Λιπαντικά;11;Παραγωγή κτιρίου;χτες στις 9:53 pm
704614;Aguilar de Nerja;18 - Space Age Mars;Αρειανά Μικρόβια;11;Παραγωγή κτιρίου;χτες στις 9:53 pm
704614;Aguilar de Nerja;18 - Space Age Mars;Υπερκράματα;11;Παραγωγή κτιρίου;χτες στις 9:53 pm
491522;Αλικο Σύννεφο;16 - Oceanic Future;Μαργαριτάρια;1000;Δωρεά θησαυροφυλακίου συντεχνίας;χτες στις 9:44 pm
491522;Αλικο Σύννεφο;17 - Virtual Future;Μετάξι Τσαγιού;4500;Δωρεά θησαυροφυλακίου συντεχνίας;χτες στις 9:43 pm
491522;Αλικο Σύννεφο;19 - Space Age Asteroid Belt;Βρώμιο;2500;Δωρεά θησαυροφυλακίου συντεχνίας;χτες στις 9:43 pm
491522;Αλικο Σύννεφο;20 - Space Age Venus;Λαμπερό Φύκι;394;Παραγωγή κτιρίου;χτες στις 9:41 pm
491522;Αλικο Σύννεφο;20 - Space Age Venus;Λαμπερό Φύκι;394;Παραγωγή κτιρίου;χτες στις 9:41 pm
491522;Αλικο Σύννεφο;20 - Space Age Venus;Σνακ Βοτάνων;394;Παραγωγή κτιρίου;χτες στις 9:41 pm
491522;Αλικο Σύννεφο;20 - Space Age Venus;Σνακ Βοτάνων;28;Παραγωγή κτιρίου;χτες στις 9:41 pm
491522;Αλικο Σύννεφο;20 - Space Age Venus;Συμπληρώματα Μικρολαχανικών;28;Παραγωγή κτιρίου;χτες στις 9:41 pm
491522;Αλικο Σύννεφο;20 - Space Age Venus;Συμπληρώματα Μικρολαχανικών;394;Παραγωγή κτιρίου;χτες στις 9:41 pm
491522;Αλικο Σύννεφο;20 - Space Age Venus;Πρωτεΐνες Σόγιας;394;Παραγωγή κτιρίου;χτες στις 9:41 pm
491522;Αλικο Σύννεφο;20 - Space Age Venus;Πρωτεΐνες Σόγιας;28;Παραγωγή κτιρίου;χτες στις 9:41 pm
491522;Αλικο Σύννεφο;20 - Space Age Venus;Κρύσταλλοι Ζάχαρης;28;Παραγωγή κτιρίου;χτες στις 9:41 pm
491522;Αλικο Σύννεφο;20 - Space Age Venus;Κρύσταλλοι Ζάχαρης;394;Παραγωγή κτιρίου;χτες στις 9:41 pm
602110;master key;09 - Progressive Era;Αμίαντος;64;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;12 - Contemporary Era;Βιονικά στοιχεία;6;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;07 - Colonial Age;Καφές;32;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;08 - Industrial Age;Οπτάνθρακας;32;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;10 - Modern Era;Συσκευασμένα Τρόφιμα;52;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;12 - Contemporary Era;Ηλεκτρομαγνήτες;6;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;09 - Progressive Era;Εκρηκτικά;64;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;10 - Modern Era;Σκυρόδεμα;52;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;08 - Industrial Age;Λίπασμα;32;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;10 - Modern Era;Αρωματικά;52;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;12 - Contemporary Era;Αέριο;6;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;10 - Modern Era;Υλικά πολυτελείας;52;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;09 - Progressive Era;Μέρη μηχανών;64;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;10 - Modern Era;Συσκευασία;52;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;07 - Colonial Age;Χαρτί;32;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;09 - Progressive Era;Βενζίνη;64;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;12 - Contemporary Era;Πλαστικό;6;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;07 - Colonial Age;Πορσελάνη;32;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;12 - Contemporary Era;Ρομπότ;6;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;08 - Industrial Age;Καουτσούκ;32;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;07 - Colonial Age;Πίσσα;32;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;08 - Industrial Age;Υφάσματα;32;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;09 - Progressive Era;Λευκοσίδηρος;64;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;08 - Industrial Age;Λίπος φάλαινας;32;Παραγωγή κτιρίου;χτες στις 9:35 pm
602110;master key;07 - Colonial Age;Σύρμα;32;Παραγωγή κτιρίου;χτες στις 9:35 pm
729025;nikos o maxitis;10 - Modern Era;Συσκευασμένα Τρόφιμα;16;Παραγωγή κτιρίου;χτες στις 9:25 pm
729025;nikos o maxitis;10 - Modern Era;Σκυρόδεμα;16;Παραγωγή κτιρίου;χτες στις 9:25 pm
729025;nikos o maxitis;10 - Modern Era;Αρωματικά;16;Παραγωγή κτιρίου;χτες στις 9:25 pm
729025;nikos o maxitis;10 - Modern Era;Υλικά πολυτελείας;16;Παραγωγή κτιρίου;χτες στις 9:25 pm
729025;nikos o maxitis;10 - Modern Era;Συσκευασία;16;Παραγωγή κτιρίου;χτες στις 9:25 pm
507128;ma.geo1974;20 - Space Age Venus;Λαμπερό Φύκι;118;Παραγωγή κτιρίου;χτες στις 9:24 pm
507128;ma.geo1974;20 - Space Age Venus;Σνακ Βοτάνων;118;Παραγωγή κτιρίου;χτες στις 9:24 pm
507128;ma.geo1974;20 - Space Age Venus;Συμπληρώματα Μικρολαχανικών;118;Παραγωγή κτιρίου;χτες στις 9:24 pm
507128;ma.geo1974;20 - Space Age Venus;Πρωτεΐνες Σόγιας;118;Παραγωγή κτιρίου;χτες στις 9:24 pm
507128;ma.geo1974;20 - Space Age Venus;Κρύσταλλοι Ζάχαρης;118;Παραγωγή κτιρίου;χτες στις 9:24 pm
729025;nikos o maxitis;13 - Tomorrow Era;Διατροφική Έρευνα;14;Παραγωγή κτιρίου;χτες στις 9:24 pm
729025;nikos o maxitis;13 - Tomorrow Era;Χαρτοκονίαμα;14;Παραγωγή κτιρίου;χτες στις 9:24 pm
729025;nikos o maxitis;13 - Tomorrow Era;Συντηρητικά;14;Παραγωγή κτιρίου;χτες στις 9:24 pm
729025;nikos o maxitis;13 - Tomorrow Era;Έξυπνα Υλικά;14;Παραγωγή κτιρίου;χτες στις 9:24 pm
729025;nikos o maxitis;13 - Tomorrow Era;Διάφανο Σκυρόδεμα;14;Παραγωγή κτιρίου;χτες στις 9:24 pm
507128;ma.geo1974;20 - Space Age Venus;Λαμπερό Φύκι;182;Παραγωγή κτιρίου;χτες στις 9:23 pm
507128;ma.geo1974;20 - Space Age Venus;Σνακ Βοτάνων;182;Παραγωγή κτιρίου;χτες στις 9:23 pm
507128;ma.geo1974;20 - Space Age Venus;Συμπληρώματα Μικρολαχανικών;182;Παραγωγή κτιρίου;χτες στις 9:23 pm
507128;ma.geo1974;20 - Space Age Venus;Πρωτεΐνες Σόγιας;182;Παραγωγή κτιρίου;χτες στις 9:23 pm
507128;ma.geo1974;20 - Space Age Venus;Κρύσταλλοι Ζάχαρης;182;Παραγωγή κτιρίου;χτες στις 9:23 pm
729025;nikos o maxitis;10 - Modern Era;Συσκευασμένα Τρόφιμα;16;Παραγωγή κτιρίου;χτες στις 9:23 pm
729025;nikos o maxitis;10 - Modern Era;Σκυρόδεμα;16;Παραγωγή κτιρίου;χτες στις 9:23 pm
729025;nikos o maxitis;10 - Modern Era;Αρωματικά;16;Παραγωγή κτιρίου;χτες στις 9:23 pm
729025;nikos o maxitis;10 - Modern Era;Υλικά πολυτελείας;16;Παραγωγή κτιρίου;χτες στις 9:23 pm
729025;nikos o maxitis;10 - Modern Era;Συσκευασία;16;Παραγωγή κτιρίου;χτες στις 9:23 pm
729025;nikos o maxitis;12 - Contemporary Era;Βιονικά στοιχεία;7;Παραγωγή κτιρίου;χτες στις 9:21 pm
729025;nikos o maxitis;12 - Contemporary Era;Ηλεκτρομαγνήτες;7;Παραγωγή κτιρίου;χτες στις 9:21 pm
729025;nikos o maxitis;12 - Contemporary Era;Αέριο;7;Παραγωγή κτιρίου;χτες στις 9:21 pm
729025;nikos o maxitis;12 - Contemporary Era;Πλαστικό;7;Παραγωγή κτιρίου;χτες στις 9:21 pm
729025;nikos o maxitis;12 - Contemporary Era;Ρομπότ;7;Παραγωγή κτιρίου;χτες στις 9:21 pm
729025;nikos o maxitis;09 - Progressive Era;Αμίαντος;16;Παραγωγή κτιρίου;χτες στις 9:21 pm
729025;nikos o maxitis;09 - Progressive Era;Εκρηκτικά;16;Παραγωγή κτιρίου;χτες στις 9:21 pm
729025;nikos o maxitis;09 - Progressive Era;Μέρη μηχανών;16;Παραγωγή κτιρίου;χτες στις 9:21 pm
729025;nikos o maxitis;09 - Progressive Era;Βενζίνη;16;Παραγωγή κτιρίου;χτες στις 9:21 pm
729025;nikos o maxitis;09 - Progressive Era;Λευκοσίδηρος;16;Παραγωγή κτιρίου;χτες στις 9:21 pm
729025;nikos o maxitis;12 - Contemporary Era;Βιονικά στοιχεία;6;Παραγωγή κτιρίου;χτες στις 9:21 pm
729025;nikos o maxitis;12 - Contemporary Era;Ηλεκτρομαγνήτες;6;Παραγωγή κτιρίου;χτες στις 9:21 pm
729025;nikos o maxitis;12 - Contemporary Era;Αέριο;6;Παραγωγή κτιρίου;χτες στις 9:21 pm
729025;nikos o maxitis;12 - Contemporary Era;Πλαστικό;6;Παραγωγή κτιρίου;χτες στις 9:21 pm
729025;nikos o maxitis;12 - Contemporary Era;Ρομπότ;6;Παραγωγή κτιρίου;χτες στις 9:21 pm
729025;nikos o maxitis;13 - Tomorrow Era;Διατροφική Έρευνα;178;Παραγωγή κτιρίου;χτες στις 9:21 pm
729025;nikos o maxitis;13 - Tomorrow Era;Χαρτοκονίαμα;178;Παραγωγή κτιρίου;χτες στις 9:21 pm
729025;nikos o maxitis;13 - Tomorrow Era;Συντηρητικά;178;Παραγωγή κτιρίου;χτες στις 9:21 pm
729025;nikos o maxitis;13 - Tomorrow Era;Έξυπνα Υλικά;178;Παραγωγή κτιρίου;χτες στις 9:21 pm
729025;nikos o maxitis;13 - Tomorrow Era;Διάφανο Σκυρόδεμα;178;Παραγωγή κτιρίου;χτες στις 9:21 pm
507128;ma.geo1974;20 - Space Age Venus;Λαμπερό Φύκι;48;Παραγωγή κτιρίου;χτες στις 9:20 pm
507128;ma.geo1974;20 - Space Age Venus;Σνακ Βοτάνων;48;Παραγωγή κτιρίου;χτες στις 9:20 pm
507128;ma.geo1974;20 - Space Age Venus;Συμπληρώματα Μικρολαχανικών;48;Παραγωγή κτιρίου;χτες στις 9:20 pm
507128;ma.geo1974;20 - Space Age Venus;Πρωτεΐνες Σόγιας;48;Παραγωγή κτιρίου;χτες στις 9:20 pm
507128;ma.geo1974;20 - Space Age Venus;Κρύσταλλοι Ζάχαρης;48;Παραγωγή κτιρίου;χτες στις 9:20 pm
507128;ma.geo1974;20 - Space Age Venus;Λαμπερό Φύκι;64;Παραγωγή κτιρίου;χτες στις 9:20 pm
507128;ma.geo1974;20 - Space Age Venus;Σνακ Βοτάνων;64;Παραγωγή κτιρίου;χτες στις 9:20 pm
507128;ma.geo1974;20 - Space Age Venus;Συμπληρώματα Μικρολαχανικών;64;Παραγωγή κτιρίου;χτες στις 9:20 pm
507128;ma.geo1974;20 - Space Age Venus;Πρωτεΐνες Σόγιας;64;Παραγωγή κτιρίου;χτες στις 9:20 pm
507128;ma.geo1974;20 - Space Age Venus;Κρύσταλλοι Ζάχαρης;64;Παραγωγή κτιρίου;χτες στις 9:20 pm
416609;Argy.4;10 - Modern Era;Συσκευασμένα Τρόφιμα;140;Δωρεά θησαυροφυλακίου συντεχνίας;χτες στις 9:14 pm
416609;Argy.4;10 - Modern Era;Συσκευασία;140;Δωρεά θησαυροφυλακίου συντεχνίας;χτες στις 9:14 pm
848953810;Diamel;08 - Industrial Age;Οπτάνθρακας;3;Παραγωγή κτιρίου;χτες στις 9:10 pm
848953810;Diamel;08 - Industrial Age;Λίπασμα;3;Παραγωγή κτιρίου;χτες στις 9:10 pm
848953810;Diamel;08 - Industrial Age;Καουτσούκ;3;Παραγωγή κτιρίου;χτες στις 9:10 pm
848953810;Diamel;08 - Industrial Age;Υφάσματα;3;Παραγωγή κτιρίου;χτες στις 9:10 pm
848953810;Diamel;08 - Industrial Age;Λίπος φάλαινας;3;Παραγωγή κτιρίου;χτες στις 9:10 pm
689011;ΑΛΕΞΜΑΝ;17 - Virtual Future;Κρυπτομετρητής;6;Παραγωγή κτιρίου;χτες στις 9:08 pm
689011;ΑΛΕΞΜΑΝ;17 - Virtual Future;Κρύσταλλοι Δεδομένων;6;Παραγωγή κτιρίου;χτες στις 9:08 pm
689011;ΑΛΕΞΜΑΝ;17 - Virtual Future;Χρυσό Ρύζι;6;Παραγωγή κτιρίου;χτες στις 9:08 pm
689011;ΑΛΕΞΜΑΝ;17 - Virtual Future;Νανομηχανές;6;Παραγωγή κτιρίου;χτες στις 9:08 pm
689011;ΑΛΕΞΜΑΝ;17 - Virtual Future;Μετάξι Τσαγιού;6;Παραγωγή κτιρίου;χτες στις 9:08 pm
395345;dimitristso;15 - Arctic Future;Στοιχεία Τεχνητής Νοημοσύνης;38;Παραγωγή κτιρίου;χτες στις 8:49 pm
395345;dimitristso;15 - Arctic Future;Στοιχεία Τεχνητής Νοημοσύνης;312;Παραγωγή κτιρίου;χτες στις 8:49 pm
395345;dimitristso;14 - Future Era;Άλγη ;32;Παραγωγή κτιρίου;χτες στις 8:49 pm
395345;dimitristso;14 - Future Era;Βιογεωχημικά στοιχεία;32;Παραγωγή κτιρίου;χτες στις 8:49 pm
395345;dimitristso;15 - Arctic Future;Βιοπλαστικά;312;Παραγωγή κτιρίου;χτες στις 8:49 pm
395345;dimitristso;15 - Arctic Future;Βιοπλαστικά;38;Παραγωγή κτιρίου;χτες στις 8:49 pm
395345;dimitristso;14 - Future Era;Νανοσωματίδια;32;Παραγωγή κτιρίου;χτες στις 8:49 pm
395345;dimitristso;15 - Arctic Future;Νανοσύρμα;312;Παραγωγή κτιρίου;χτες στις 8:49 pm
395345;dimitristso;15 - Arctic Future;Νανοσύρμα;38;Παραγωγή κτιρίου;χτες στις 8:49 pm
395345;dimitristso;15 - Arctic Future;Χάρτινες Μπαταρίες;38;Παραγωγή κτιρίου;χτες στις 8:49 pm
395345;dimitristso;15 - Arctic Future;Χάρτινες Μπαταρίες;312;Παραγωγή κτιρίου;χτες στις 8:49 pm
395345;dimitristso;14 - Future Era;Απιονισμένο νερό;32;Παραγωγή κτιρίου;χτες στις 8:49 pm
395345;dimitristso;14 - Future Era;Υπεραγωγοί;32;Παραγωγή κτιρίου;χτες στις 8:49 pm
395345;dimitristso;15 - Arctic Future;Μετεστεροποιημένο αέριο;312;Παραγωγή κτιρίου;χτες στις 8:49 pm
395345;dimitristso;15 - Arctic Future;Μετεστεροποιημένο αέριο;38;Παραγωγή κτιρίου;χτες στις 8:49 pm
395345;dimitristso;15 - Arctic Future;Στοιχεία Τεχνητής Νοημοσύνης;6;Παραγωγή κτιρίου;χτες στις 8:46 pm
395345;dimitristso;15 - Arctic Future;Βιοπλαστικά;6;Παραγωγή κτιρίου;χτες στις 8:46 pm
395345;dimitristso;15 - Arctic Future;Νανοσύρμα;6;Παραγωγή κτιρίου;χτες στις 8:46 pm
395345;dimitristso;15 - Arctic Future;Χάρτινες Μπαταρίες;6;Παραγωγή κτιρίου;χτες στις 8:46 pm
395345;dimitristso;15 - Arctic Future;Μετεστεροποιημένο αέριο;6;Παραγωγή κτιρίου;χτες στις 8:46 pm
848908455;Spartacus;09 - Progressive Era;Αμίαντος;44;Παραγωγή κτιρίου;χτες στις 8:45 pm
848908455;Spartacus;09 - Progressive Era;Εκρηκτικά;44;Παραγωγή κτιρίου;χτες στις 8:45 pm
848908455;Spartacus;09 - Progressive Era;Μέρη μηχανών;44;Παραγωγή κτιρίου;χτες στις 8:45 pm
848908455;Spartacus;09 - Progressive Era;Βενζίνη;44;Παραγωγή κτιρίου;χτες στις 8:45 pm
848908455;Spartacus;09 - Progressive Era;Λευκοσίδηρος;44;Παραγωγή κτιρίου;χτες στις 8:45 pm
848908455;Spartacus;09 - Progressive Era;Αμίαντος;10;Παραγωγή κτιρίου;χτες στις 8:41 pm
848908455;Spartacus;09 - Progressive Era;Εκρηκτικά;10;Παραγωγή κτιρίου;χτες στις 8:41 pm
848908455;Spartacus;09 - Progressive Era;Μέρη μηχανών;10;Παραγωγή κτιρίου;χτες στις 8:41 pm
848908455;Spartacus;09 - Progressive Era;Βενζίνη;10;Παραγωγή κτιρίου;χτες στις 8:41 pm
848908455;Spartacus;09 - Progressive Era;Λευκοσίδηρος;10;Παραγωγή κτιρίου;χτες στις 8:41 pm
848908455;Spartacus;09 - Progressive Era;Αμίαντος;22;Παραγωγή κτιρίου;χτες στις 8:41 pm
848908455;Spartacus;09 - Progressive Era;Εκρηκτικά;22;Παραγωγή κτιρίου;χτες στις 8:41 pm
848908455;Spartacus;09 - Progressive Era;Μέρη μηχανών;22;Παραγωγή κτιρίου;χτες στις 8:41 pm
848908455;Spartacus;09 - Progressive Era;Βενζίνη;22;Παραγωγή κτιρίου;χτες στις 8:41 pm
848908455;Spartacus;09 - Progressive Era;Λευκοσίδηρος;22;Παραγωγή κτιρίου;χτες στις 8:41 pm
848908455;Spartacus;09 - Progressive Era;Αμίαντος;42;Παραγωγή κτιρίου;χτες στις 8:41 pm
848908455;Spartacus;09 - Progressive Era;Εκρηκτικά;42;Παραγωγή κτιρίου;χτες στις 8:41 pm
848908455;Spartacus;09 - Progressive Era;Μέρη μηχανών;42;Παραγωγή κτιρίου;χτες στις 8:41 pm
848908455;Spartacus;09 - Progressive Era;Βενζίνη;42;Παραγωγή κτιρίου;χτες στις 8:41 pm
848908455;Spartacus;09 - Progressive Era;Λευκοσίδηρος;42;Παραγωγή κτιρίου;χτες στις 8:41 pm
549335;pikla;09 - Progressive Era;Αμίαντος;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;06 - Late Middle Age;Βασάλτης;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;06 - Late Middle Age;Μπρούντζος;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;07 - Colonial Age;Καφές;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;08 - Industrial Age;Οπτάνθρακας;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;10 - Modern Era;Συσκευασμένα Τρόφιμα;64;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;11 - Postmodern Era;Γονιδιωματικά στοιχεία;407;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;11 - Postmodern Era;Γονιδιωματικά στοιχεία;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;09 - Progressive Era;Εκρηκτικά;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;10 - Modern Era;Σκυρόδεμα;64;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;08 - Industrial Age;Λίπασμα;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;11 - Postmodern Era;Βιομηχανικά φίλτρα;407;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;11 - Postmodern Era;Βιομηχανικά φίλτρα;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;10 - Modern Era;Αρωματικά;64;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;06 - Late Middle Age;Μπαρούτι;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;10 - Modern Era;Υλικά πολυτελείας;64;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;09 - Progressive Era;Μέρη μηχανών;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;10 - Modern Era;Συσκευασία;64;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;07 - Colonial Age;Χαρτί;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;09 - Progressive Era;Βενζίνη;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;07 - Colonial Age;Πορσελάνη;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;11 - Postmodern Era;Ανανεώσιμες πηγές;407;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;11 - Postmodern Era;Ανανεώσιμες πηγές;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;08 - Industrial Age;Καουτσούκ;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;11 - Postmodern Era;Ημιαγωγοί;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;11 - Postmodern Era;Ημιαγωγοί;407;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;06 - Late Middle Age;Μετάξι;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;11 - Postmodern Era;Ατσάλι;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;11 - Postmodern Era;Ατσάλι;407;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;06 - Late Middle Age;Πούδρα Ταλκ;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;07 - Colonial Age;Πίσσα;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;08 - Industrial Age;Υφάσματα;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;09 - Progressive Era;Λευκοσίδηρος;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;08 - Industrial Age;Λίπος φάλαινας;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
549335;pikla;07 - Colonial Age;Σύρμα;16;Παραγωγή κτιρίου;χτες στις 8:36 pm
190898;bill1976;18 - Space Age Mars;Καλλιέργειες Βιοτεχνολογίας;243;Παραγωγή κτιρίου;χτες στις 8:35 pm
190898;bill1976;18 - Space Age Mars;Καλλιέργειες Βιοτεχνολογίας;176;Παραγωγή κτιρίου;χτες στις 8:35 pm
190898;bill1976;18 - Space Age Mars;Αντιδραστήρες Σύντηξης;243;Παραγωγή κτιρίου;χτες στις 8:35 pm
190898;bill1976;18 - Space Age Mars;Αντιδραστήρες Σύντηξης;176;Παραγωγή κτιρίου;χτες στις 8:35 pm
190898;bill1976;18 - Space Age Mars;Λιπαντικά;243;Παραγωγή κτιρίου;χτες στις 8:35 pm
190898;bill1976;18 - Space Age Mars;Λιπαντικά;176;Παραγωγή κτιρίου;χτες στις 8:35 pm
190898;bill1976;18 - Space Age Mars;Αρειανά Μικρόβια;176;Παραγωγή κτιρίου;χτες στις 8:35 pm
190898;bill1976;18 - Space Age Mars;Αρειανά Μικρόβια;243;Παραγωγή κτιρίου;χτες στις 8:35 pm
190898;bill1976;18 - Space Age Mars;Υπερκράματα;176;Παραγωγή κτιρίου;χτες στις 8:35 pm
190898;bill1976;18 - Space Age Mars;Υπερκράματα;243;Παραγωγή κτιρίου;χτες στις 8:35 pm
848924235;Moski;15 - Arctic Future;Στοιχεία Τεχνητής Νοημοσύνης;16;Παραγωγή κτιρίου;χτες στις 8:30 pm
848924235;Moski;15 - Arctic Future;Βιοπλαστικά;16;Παραγωγή κτιρίου;χτες στις 8:30 pm
848924235;Moski;15 - Arctic Future;Νανοσύρμα;16;Παραγωγή κτιρίου;χτες στις 8:30 pm
848924235;Moski;15 - Arctic Future;Χάρτινες Μπαταρίες;16;Παραγωγή κτιρίου;χτες στις 8:30 pm
848924235;Moski;15 - Arctic Future;Μετεστεροποιημένο αέριο;16;Παραγωγή κτιρίου;χτες στις 8:30 pm
848924235;Moski;15 - Arctic Future;Στοιχεία Τεχνητής Νοημοσύνης;162;Παραγωγή κτιρίου;χτες στις 8:30 pm
848924235;Moski;15 - Arctic Future;Βιοπλαστικά;162;Παραγωγή κτιρίου;χτες στις 8:30 pm
848924235;Moski;15 - Arctic Future;Νανοσύρμα;162;Παραγωγή κτιρίου;χτες στις 8:30 pm
848924235;Moski;15 - Arctic Future;Χάρτινες Μπαταρίες;162;Παραγωγή κτιρίου;χτες στις 8:30 pm
848924235;Moski;15 - Arctic Future;Μετεστεροποιημένο αέριο;162;Παραγωγή κτιρίου;χτες στις 8:30 pm
491522;Αλικο Σύννεφο;14 - Future Era;Άλγη ;-45;Ανάπτυξη στρατού πολιορκίας;χτες στις 8:27 pm
491522;Αλικο Σύννεφο;14 - Future Era;Βιογεωχημικά στοιχεία;-45;Ανάπτυξη στρατού πολιορκίας;χτες στις 8:27 pm
491522;Αλικο Σύννεφο;14 - Future Era;Νανοσωματίδια;-45;Ανάπτυξη στρατού πολιορκίας;χτες στις 8:27 pm
491522;Αλικο Σύννεφο;14 - Future Era;Απιονισμένο νερό;-45;Ανάπτυξη στρατού πολιορκίας;χτες στις 8:27 pm
491522;Αλικο Σύννεφο;14 - Future Era;Υπεραγωγοί;-45;Ανάπτυξη στρατού πολιορκίας;χτες στις 8:27 pm
491522;Αλικο Σύννεφο;14 - Future Era;Άλγη ;-45;Ανάπτυξη στρατού πολιορκίας;χτες στις 8:27 pm
